,review,label
13464,váy xinh chất đẹp lắm,0
13465,vay xinh chat dep lam,0
13466,đóng gói kỹ đủ số lượng bánh ngon nsx mới,0
13467,dong goi ky du so luong banh ngon nsx moi,0
13468,đóng gói sản phẩm rất đẹp và chắc chắn hàng y ảnh 100 mẫu mã đẹp cầm chắc tay nhỏ gọn mk thấy khá tiện sửa bài khi sd sạc chậm nhah tụt pin không hài lòg,1
13469,dong goi san pham rat dep va chac chan hang y anh 100 mau ma dep cam chac tay nho gon mk thay kha tien sua bai khi sd sac cham nhah tut pin khong hai log,1
13470,chất lượng bánh bình thường vận chuyển làm bán dập nát trông càng không muốn ăn,1
13471,chat luong banh binh thuong van chuyen lam ban dap nat trong cang khong muon an,1
13472,lạp xưởng cai lậy nhưng được gửi từ vĩnh long lạp xưởng không có nạc bao nhiêu mỡ và gì đó nó dai lắm không thơm như lạp xưởng chính gốc tiền giang,1
13473,lap xuong cai lay nhung duoc gui tu vinh long lap xuong khong co nac bao nhieu mo va gi do no dai lam khong thom nhu lap xuong chinh goc tien giang,1
13474,cửa hàng bán hàng không giống mô ta bán hàng kiểu này qúa đểu,1
13475,cua hang ban hang khong giong mo ta ban hang kieu nay qua deu,1
13476,chất lượng tuyệt vời đóng gói cũng chắc chắn nữa mình đang mua lần 2 rồi,0
13477,chat luong tuyet voi dong goi cung chac chan nua minh dang mua lan 2 roi,0
13478,ship hàng nhanh như 1 cơn gió positive positive positive positive,0
13479,ship hang nhanh nhu 1 con gio positive positive positive positive,0
13480,hp đáng mua nhất giá vừa phải hàng đã cải thiện chất lượng khá nhiều tránh asus ra nhé,0
13481,hp dang mua nhat gia vua phai hang da cai thien chat luong kha nhieu tranh asus ra nhe,0
13482,mũi giày hơi kích với cỡ giày,1
13483,mui giay hoi kich voi co giay,1
13484,mùi nhẹ che khuyết điểm vừa phải khá tiệp da và thiết kế thuận tiện cho việc lấy,0
13485,mui nhe che khuyet diem vua phai kha tiep da va thiet ke thuan tien cho viec lay,0
13486,thời gian giao hàng rất nhanh giống hình 100 ‰,0
13487,thoi gian giao hang rat nhanh giong hinh 100 ‰,0
13488,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh chủ cửa hàng vui tính vãi chưởng,0
13489,chat luong san pham tuyet voi dong goi san pham rat dep va chac chan cua hang phuc vu rat tot rat dang tien rat dang tien thoi gian giao hang rat nhanh chu cua hang vui tinh vai chuong,0
13490,rất đáng tiền chất lượng sản phẩm phải dùng 1thời gian mới biết được,0
13491,rat dang tien chat luong san pham phai dung 1thoi gian moi biet duoc,0
13492,dép đẹp giao hàng nhanh,0
13493,dep dep giao hang nhanh,0
13494,chất lượng quá tệ không như mong đợi để kính sát sản phẩm mới thấy được như vậy sao mà dùng,1
13495,chat luong qua te khong nhu mong doi de kinh sat san pham moi thay duoc nhu vay sao ma dung,1
13496,đặt hàng chiều hôm trc sáng hôm sau được luôn positive gói hàng cận thận ạ chắc chắn hàng không bị lỗi mình sẽ ủng hộ thêm ho cửa hàng ạ positive,0
13497,dat hang chieu hom trc sang hom sau duoc luon positive goi hang can than a chac chan hang khong bi loi minh se ung ho them ho cua hang a positive,0
13498,dây thì bị sút còn kim bật ra thì chịnh không được,1
13499,day thi bi sut con kim bat ra thi chinh khong duoc,1
13500,chưa treo lên nên cũng không biết sao positive gói kĩ thế này positive thời gian giao hàng rất nhanh,0
13501,chua treo len nen cung khong biet sao positive goi ki the nay positive thoi gian giao hang rat nhanh,0
13502,hàng ghi là ốp su dẻo mình cũng đã cẩn thận hỏi lại cửa hàng là dẻo mới lấy thế mà nhận được lại là ốp nhựa cứng rất bực mình,1
13503,hang ghi la op su deo minh cung da can than hoi lai cua hang la deo moi lay the ma nhan duoc lai la op nhua cung rat buc minh,1
13504,mua cả sách vn và nước ngoài mà sách nước ngoài thiếu 3 quyển lại bù vào sách vn mà không giải thích gì,1
13505,mua ca sach vn va nuoc ngoai ma sach nuoc ngoai thieu 3 quyen lai bu vao sach vn ma khong giai thich gi,1
13506,hàng ổn nhưng tay mình hơi to lúc nhét tay vào bao tay thì bị kẹt ở phần cổ tay mong là sẽ giãn khi mang nhiều,0
13507,hang on nhung tay minh hoi to luc nhet tay vao bao tay thi bi ket o phan co tay mong la se gian khi mang nhieu,0
13508,ok sản phẩm đúng như hình,0
13509,ok san pham dung nhu hinh,0
13510,rất xinh đẹp,0
13511,rat xinh dep,0
13512,màu 09 siêu đẹp,0
13513,mau 09 sieu dep,0
13514,hàng không giống với lọ mình mua ở coco cửa hàng không biết thế nào chưa dám thử,1
13515,hang khong giong voi lo minh mua o coco cua hang khong biet the nao chua dam thu,1
13516,máy không dùng được chán,1
13517,may khong dung duoc chan,1
13518,chất lượng sản phẩm rất kém máy chạy rất yếu đặc biệt là thái độ phục vụ cửa hàng rất tệ inbox hỏi chỉ trả lời đơn giản thế à và thôi không nói gì nữa riêng thái độ phục vụ của cửa hàng đã khiến ngta không hài lòng rồi ít nhất thì cũng trả lời 1 câu đầy đủ chứ đằng này thật sự như kiểu bán xong hàng là được hết,1
13519,chat luong san pham rat kem may chay rat yeu dac biet la thai do phuc vu cua hang rat te inbox hoi chi tra loi don gian the a va thoi khong noi gi nua rieng thai do phuc vu cua cua hang da khien ngta khong hai long roi it nhat thi cung tra loi 1 cau day du chu dang nay that su nhu kieu ban xong hang la duoc het,1
13520,cảm ơn cửa hàng về món quà bất ngờ 5star không nói nhiều d,0
13521,cam on cua hang ve mon qua bat ngo 5star khong noi nhieu d,0
13522,màu hồng chạy yếu đầu đánh bị cong cái màu xanh mới chạy demo đánh sữa thì văng luôn cái lò xo ra,1
13523,mau hong chay yeu dau danh bi cong cai mau xanh moi chay demo danh sua thi vang luon cai lo xo ra,1
13524,thấy hộp không có nắp thiếu hay là do sx vậy cửa hàng,1
13525,thay hop khong co nap thieu hay la do sx vay cua hang,1
13526,đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh lại còn được tặng thêm bột cà phê nữa thích quá positive,0
13527,dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh lai con duoc tang them bot ca phe nua thich qua positive,0
13528,xây lần dau tiên đứng máy không xây duoc thất vọng,1
13529,xay lan dau tien dung may khong xay duoc that vong,1
13530,chất lượng sáo tốt lên ba quãng mượt tôi khá hài lòng cửa hàng phục vụ rất tốt,0
13531,chat luong sao tot len ba quang muot toi kha hai long cua hang phuc vu rat tot,0
13532,sản phẩm nhìn ok đẹp nhưng góp ý thêm cửa hàng hồi âm tin nhắn lâu quá mình hỏi để biết mang cỡ nào được hôm sau cửa hàng mới trả lời khi đó mình đặt hàng rồi h mang hơi rộng tý không ôm chân,0
13533,san pham nhin ok dep nhung gop y them cua hang hoi am tin nhan lau qua minh hoi de biet mang co nao duoc hom sau cua hang moi tra loi khi do minh dat hang roi h mang hoi rong ty khong om chan,0
13534,thịt bò khô không giống như hình ảnh loại không có thương hiệu nhãn mác không hút chân không bị ẩm,1
13535,thit bo kho khong giong nhu hinh anh loai khong co thuong hieu nhan mac khong hut chan khong bi am,1
13536,hàng 104k nên chất lượng cũng không đòi hỏi gì hơn,0
13537,hang 104k nen chat luong cung khong doi hoi gi hon,0
13538,bán hàng đểu đéo gì chạy toàn chết,1
13539,ban hang deu deo gi chay toan chet,1
13540,quá tốt luôn chắc chắn sẽ mua lại positive,0
13541,qua tot luon chac chan se mua lai positive,0
13542,giày rất đẹp y như hình để đi 1 thời gian mới biết có bền không,0
13543,giay rat dep y nhu hinh de di 1 thoi gian moi biet co ben khong,0
13544,giao hàng thiếu không thấy phản hồi,1
13545,giao hang thieu khong thay phan hoi,1
13546,đúng thứ mình cần giá cũng ổn chúc cửa hàng đắt khách,0
13547,dung thu minh can gia cung on chuc cua hang dat khach,0
13548,dây đẹp bóng đóng gói chắc chắn giao hàng nhanh tư vấn tận tình cám ơn cửa hàng nhiều nhé,0
13549,day dep bong dong goi chac chan giao hang nhanh tu van tan tinh cam on cua hang nhieu nhe,0
13550,giày đẹp lắm cảm ơn cửa hàng mình mua cỡ 35 không vừa mà cửa hàng còn cho đổi cỡ 36 luôn,0
13551,giay dep lam cam on cua hang minh mua co 35 khong vua ma cua hang con cho doi co 36 luon,0
13552,không đẹp như hình nhưng giá rẻ thì chấp nhận,0
13553,khong dep nhu hinh nhung gia re thi chap nhan,0
13554,chất lượng sản phẩm tốt đúng mô tả,0
13555,chat luong san pham tot dung mo ta,0
13556,chất lượng sản phẩm quá tuyệt vời positive đóng gói sản phẩm rất đẹp và chắc chắn,0
13557,chat luong san pham qua tuyet voi positive dong goi san pham rat dep va chac chan,0
13558,sản phẩm siêu tuyệt sách siêu đẹp,0
13559,san pham sieu tuyet sach sieu dep,0
13560,đóng gói kỹ còn dặn dò 2 lần cho khách nhớ bôi kcn positive positive cửa hàng có tâm quá trời quá đất luôn muốn quên bôi cũng không nỡ mà positive positive many tks,0
13561,dong goi ky con dan do 2 lan cho khach nho boi kcn positive positive cua hang co tam qua troi qua dat luon muon quen boi cung khong no ma positive positive many tks,0
13562,nhiều toping ăn khá ngon positive,0
13563,nhieu toping an kha ngon positive,0
13564,thời gian giao hàng rất nhanh hàng chuẩn có mùi thơm nhẹ đóng gói sản phẩm rất đẹp và chắc chắn,0
13565,thoi gian giao hang rat nhanh hang chuan co mui thom nhe dong goi san pham rat dep va chac chan,0
13566,đóng gói sản phẩm rất kém 。 rất không đáng tiền hút chân không gì mà phồng như bong bóng,1
13567,dong goi san pham rat kem 。 rat khong dang tien hut chan khong gi ma phong nhu bong bong,1
13568,hàng đep thời gian giao hàng nhanh,0
13569,hang dep thoi gian giao hang nhanh,0
13570,nồi rất mỏng mới nấu lần đầu nhưng đã tróc hết lớp chống dính chỗ lỗ thoát hơi thì chảy đầy nước ra mặc dù mình nấu rất ít với số tiền như vậy thì không đáng mua chút nào,1
13571,noi rat mong moi nau lan dau nhung da troc het lop chong dinh cho lo thoat hoi thi chay day nuoc ra mac du minh nau rat it voi so tien nhu vay thi khong dang mua chut nao,1
13572,thiết kế của obi nhìn nổi bật thật trông nổi hơn hẳn mấy con còn lại,0
13573,thiet ke cua obi nhin noi bat that trong noi hon han may con con lai,0
13574,giao hàng nhanh màu đẹp positive tuyệt vời luôn,0
13575,giao hang nhanh mau dep positive tuyet voi luon,0
13576,đẹp lắm à nghen,0
13577,dep lam a nghen,0
13578,chất lượng kém,1
13579,chat luong kem,1
13580,người bán hàng vui tính đóng gói sản phẩm rất đẹp và chắc chắn tặng thêm 5c bút không em sẽ ủng hộ cửa hàng tiếp positive,0
13581,nguoi ban hang vui tinh dong goi san pham rat dep va chac chan tang them 5c but khong em se ung ho cua hang tiep positive,0
13582,giao sai mẫu tùm lum cả đơn của mình và bạn mình chất lượng sản phẩm rất kém,1
13583,giao sai mau tum lum ca don cua minh va ban minh chat luong san pham rat kem,1
13584,hag cug tam được thoi ah chất lượng sản phẩm kém,1
13585,hag cug tam duoc thoi ah chat luong san pham kem,1
13586,mở hộp thấy hơi lạ vì lông cầu không thẳng đứng mà cong về 1 phía và còn hơi bị tưa như cầu cũ đánh thử 2 trái đều bị xoay và lắc đập 1 phát thì gãy lông bỏ luôn 2 hộp cầu mới mua chứ dùng làm cầu dợt cũng không được,1
13587,mo hop thay hoi la vi long cau khong thang dung ma cong ve 1 phia va con hoi bi tua nhu cau cu danh thu 2 trai deu bi xoay va lac dap 1 phat thi gay long bo luon 2 hop cau moi mua chu dung lam cau dot cung khong duoc,1
13588,quá khác thôi lần sau chịu,1
13589,qua khac thoi lan sau chiu,1
13590,giày bẩn đế phần dây cũng bẩn da trên bị lóc nhẹk hài lòng,1
13591,giay ban de phan day cung ban da tren bi loc nhek hai long,1
13592,ốp đẹp chất lượng cao giá cả phù hợp do mua trúng đợt sale ns chubg chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt,0
13593,op dep chat luong cao gia ca phu hop do mua trung dot sale ns chubg chat luong san pham tuyet voi dong goi san pham rat dep va chac chan cua hang phuc vu rat tot,0
13594,chi vô nó rách luôn đừng nên mua phí cả tiền,1
13595,chi vo no rach luon dung nen mua phi ca tien,1
13596,chất lượng sản phẩm rất kém hàng em lấy 1 cái kính 1 cái đồng hồ,1
13597,chat luong san pham rat kem hang em lay 1 cai kinh 1 cai dong ho,1
13598,sao sạc không cả lên pin thế hả cửa hàng,1
13599,sao sac khong ca len pin the ha cua hang,1
13600,tuyệt lắm ạ luôn ủng hộc cửa hàng,0
13601,tuyet lam a luon ung hoc cua hang,0
13602,chất lượng sản phẩm sử dụng mới biết nhìn thì đẹp đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,0
13603,chat luong san pham su dung moi biet nhin thi dep dong goi san pham rat dep va chac chan cua hang phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,0
13604,chất lượng sản phẩm tuyệt vời thơm lắm trắng sáng tự nhiên không bị trôi hay bị lem nền positive  ủng hộ dài ạ,0
13605,chat luong san pham tuyet voi thom lam trang sang tu nhien khong bi troi hay bi lem nen positive  ung ho dai a,0
13606,máy gia công lại tháo năp lựng nắp pin rất khó lĩnh kiện bên trong không rõ nhưng nói chung không phải hàng zin chính hãng như quả ng cáo ai thích hoài cổ thì mua cầm cho oai thôi,1
13607,may gia cong lai thao nap lung nap pin rat kho linh kien ben trong khong ro nhung noi chung khong phai hang zin chinh hang nhu qua ng cao ai thich hoai co thi mua cam cho oai thoi,1
13608,cửa hàng làm ăn thiều trách nghiệm,1
13609,cua hang lam an thieu trach nghiem,1
13610,cực kì tệ quảng cáo giống hình mà giao hàng khác 90,1
13611,cuc ki te quang cao giong hinh ma giao hang khac 90,1
13612,cái thứ hai mua ở đây ok đấy,0
13613,cai thu hai mua o day ok day,0
13614,chất lượng hàng kém nhận hàng xong bật lên đã lỗi không hài lòng về sản phẩm khiếu nại trên cửa hàng e zalo theo hướng dẫn 45 ngày sau mới trả lời tóm lại là kém,1
13615,chat luong hang kem nhan hang xong bat len da loi khong hai long ve san pham khieu nai tren cua hang e zalo theo huong dan 45 ngay sau moi tra loi tom lai la kem,1
13616,phải có otg mới dùng được nha ai không xài được thì đừng vào rate 1star nhá tội cửa hàng lắm nagative nagative nagative,0
13617,phai co otg moi dung duoc nha ai khong xai duoc thi dung vao rate 1star nha toi cua hang lam nagative nagative nagative,0
13618,phù hợp với giá tiền rẻ hơn cả ở ngoài nhưng chất lượng giống,0
13619,phu hop voi gia tien re hon ca o ngoai nhung chat luong giong,0
13620,san phạm khác voi mo ta thay không dung,1
13621,san pham khac voi mo ta thay khong dung,1
13622,mua 1 con cửa hàng chọn và giao hàng đúng còn đểu nhất,1
13623,mua 1 con cua hang chon va giao hang dung con deu nhat,1
13624,đăng sản phẩm bị sai so với hàng thực tế nhận được hình trên sản phẩm đăng là đèn có cán dài 37cm nhưng hàng nhận được thực tế là 21cm sau khi phản ánh trả lời không gửi nhầm chỉ là đăng sai sản phẩm và đổi luôn hình sản phẩm mà không có lời nào xin lỗi khách hàng làm ăn chán nản vậy,1
13625,dang san pham bi sai so voi hang thuc te nhan duoc hinh tren san pham dang la den co can dai 37cm nhung hang nhan duoc thuc te la 21cm sau khi phan anh tra loi khong gui nham chi la dang sai san pham va doi luon hinh san pham ma khong co loi nao xin loi khach hang lam an chan nan vay,1
13626,san pham rat tốt cam on cửa hàng chất lượng sản phẩm tuyệt vời,0
13627,san pham rat tot cam on cua hang chat luong san pham tuyet voi,0
13628,cám ơn cửa hàng nhiều nhé hàng ok lắm,0
13629,cam on cua hang nhieu nhe hang ok lam,0
13630,cỡ thực tế nhỏ hơn so với cỡ quả ng cáo,1
13631,co thuc te nho hon so voi co qua ng cao,1
13632,thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời giá rất ok,0
13633,thoi gian giao hang rat nhanh chat luong san pham tuyet voi gia rat ok,0
13634,nói thiệt là lúc đầu mình mua cuốn truyện này cũng vì cái bìa nhìn hình đúng đẹp luôn cậy mà truyện thì dở cực kì tới nỗi mà mình mới đọc được khoảng mười mấy chương là bỏ rồi lúc đầu vô thì tạm tuy là khá không hợp lý nhưng xét thì chưa đến nỗi nào vậy mà càng đọc càng dở mà hình như vốn từ vựng của người dịch khá hạn hẹp thì phải có một từ mà dùng đi dùng lại cả chục lần ví dụ tự nhiên thằng nam chính vì nhỏ nữ chính mà phóng xe như bay về nhà xong rồi tự nhiên nói là mình chưa bao giờ ngông cuồng như vậy tự nhiên phóng xe mà cũng được gọi là ngông cuồng nữa hả còn nữa mỗi lần nhỏ nữ chính cười là xài từ cười mím chi cọp mình nói thiệt là mình không hiểu luôn đó bộ nhỏ nữ chính là cọp hay sao mà gọi là mím chi cọp rồi tự nhiên anh em trong gia đình mà xưng ta ngươi khó hiểu thấy bà luôn tón lại là truyện này dở từ đầu tới đuôi nội dung thì không hợp lý mà nhân vật thì sáng nắng chiều mưa nhân vật gì mà cũ rích mô típ cũ xưa oan gia ngõ hẹp mà theo mình cặp này chưa phải là oan gia mới cãi nhau được có một hai lần à chán ngắt lỗi chính tả cực nhiều lặp từ vô biên một từ lặp ngàn lần và lời khuyên tốt bụng của mình là bạn yêu tiền vậy tốt nhất là đừng mua cuốn này vì khi đọc nó bạn sẽ nhận ra rằng mình đã phí tiền,1
13635,noi thiet la luc dau minh mua cuon truyen nay cung vi cai bia nhin hinh dung dep luon cay ma truyen thi do cuc ki toi noi ma minh moi doc duoc khoang muoi may chuong la bo roi luc dau vo thi tam tuy la kha khong hop ly nhung xet thi chua den noi nao vay ma cang doc cang do ma hinh nhu von tu vung cua nguoi dich kha han hep thi phai co mot tu ma dung di dung lai ca chuc lan vi du tu nhien thang nam chinh vi nho nu chinh ma phong xe nhu bay ve nha xong roi tu nhien noi la minh chua bao gio ngong cuong nhu vay tu nhien phong xe ma cung duoc goi la ngong cuong nua ha con nua moi lan nho nu chinh cuoi la xai tu cuoi mim chi cop minh noi thiet la minh khong hieu luon do bo nho nu chinh la cop hay sao ma goi la mim chi cop roi tu nhien anh em trong gia dinh ma xung ta nguoi kho hieu thay ba luon ton lai la truyen nay do tu dau toi duoi noi dung thi khong hop ly ma nhan vat thi sang nang chieu mua nhan vat gi ma cu rich mo tip cu xua oan gia ngo hep ma theo minh cap nay chua phai la oan gia moi cai nhau duoc co mot hai lan a chan ngat loi chinh ta cuc nhieu lap tu vo bien mot tu lap ngan lan va loi khuyen tot bung cua minh la ban yeu tien vay tot nhat la dung mua cuon nay vi khi doc no ban se nhan ra rang minh da phi tien,1
13636,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời cửa hàng phục vụ rất tốt,0
13637,dong goi san pham rat dep va chac chan chat luong san pham tuyet voi cua hang phuc vu rat tot,0
13638,cám ơn cửa hàng cửa hàng làm tốt lắm như đã trao đổi hàng đẹp và uy tín sẽ ủng hộ cửa hàng lâu dài mong rằng cửa hàng e sẽ có nhiều cửa hàng uy tín và chất lượng như vậy,0
13639,cam on cua hang cua hang lam tot lam nhu da trao doi hang dep va uy tin se ung ho cua hang lau dai mong rang cua hang e se co nhieu cua hang uy tin va chat luong nhu vay,0
13640,mạng yếu,1
13641,mang yeu,1
13642,tiki chỉ quen đóng sách không biết đóng hàng bánh quy thì phải túi bánh bẹp nát bét vứt đi rồi vô cùng bực mình 1star,1
13643,tiki chi quen dong sach khong biet dong hang banh quy thi phai tui banh bep nat bet vut di roi vo cung buc minh 1star,1
13644,màu chuẩn đẹp mịn nhẹ môi x1000 tim positive,0
13645,mau chuan dep min nhe moi x1000 tim positive,0
13646,chất lượng sản phẩm tuyệt vời cửa hàng có kèm hướng dẫn sử dụng rất chi tiết,0
13647,chat luong san pham tuyet voi cua hang co kem huong dan su dung rat chi tiet,0
13648,đh rất nhẹ,0
13649,dh rat nhe,0
13650,ốp đẹp như hình ai chưa mua tậu một con gấu đáng eo đi giá vừa túi sản phẩm lại đẹp chị chủ dễ thương positive,0
13651,op dep nhu hinh ai chua mua tau mot con gau dang eo di gia vua tui san pham lai dep chi chu de thuong positive,0
13652,giao hàng nganh sách đẹp nhưng lưu ý khi đóng gói nha cửa hàng,0
13653,giao hang nganh sach dep nhung luu y khi dong goi nha cua hang,0
13654,hàng tốt giá cạnh tranh,0
13655,hang tot gia canh tranh,0
13656,chất lượng sản phẩm rất kém đồng hồ chạy ngược thời gian ạ,1
13657,chat luong san pham rat kem dong ho chay nguoc thoi gian a,1
13658,thời gian giao hàng rất nhanh tuy nhiên phần vải không được trắng hơi đục,0
13659,thoi gian giao hang rat nhanh tuy nhien phan vai khong duoc trang hoi duc,0
13660,hay bị lệch kim không có vạch lạng nên không dùng được cho trẻ sơ sinh mua nhầm,1
13661,hay bi lech kim khong co vach lang nen khong dung duoc cho tre so sinh mua nham,1
13662,cái tấm bảng đã ra đời hic,1
13663,cai tam bang da ra doi hic,1
13664,giao hàng rất nhanh chất lượng sản phẩm tuyệt vời,0
13665,giao hang rat nhanh chat luong san pham tuyet voi,0
13666,đã nhận được hàng mua 3 đôi giày giao 2 đôi hộp gấp vừa 2 đôi giày nên không thể có trường hợp cửa hàng quên được thiếu 1 đôi dép 59k giá trị không nhiều mình mua thêm để đỡ tiền giao hàng mình thấy nhiều bạn đánh giá cửa hàng kém nhưng nghĩ mua thử xem sao giờ tin thật cảnh báo bạn nào có ý định mua hàng cửa hàng nay,1
13667,da nhan duoc hang mua 3 doi giay giao 2 doi hop gap vua 2 doi giay nen khong the co truong hop cua hang quen duoc thieu 1 doi dep 59k gia tri khong nhieu minh mua them de do tien giao hang minh thay nhieu ban danh gia cua hang kem nhung nghi mua thu xem sao gio tin that canh bao ban nao co y dinh mua hang cua hang nay,1
13668,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt thời gian giao hàng rất nhanh mùi keo khó chịu nhưng sản phẩm đẹp,0
13669,chat luong san pham tuyet voi dong goi san pham rat dep va chac chan cua hang phuc vu rat tot thoi gian giao hang rat nhanh mui keo kho chiu nhung san pham dep,0
13670,đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất ok,0
13671,dong goi san pham rat dep va chac chan thoi gian giao hang rat ok,0
13672,wtf siêu ngon 😲 😲 😲,0
13673,wtf sieu ngon 😲 😲 😲,0
13674,đẹp và chắc chắn cửa hàng ơi,0
13675,dep va chac chan cua hang oi,0
13676,siêu ngon rất đáng tiền,0
13677,sieu ngon rat dang tien,0
13678,ốp như hình rất đẹp,0
13679,op nhu hinh rat dep,0
13680,cửa hàng bán hàng không có tâm chỉ cốt bán được hàng hỏi cỡ trước khi đặt hàng nói có khách mới đặt mà gửi cỡ quá lớn bé 10 không gửi cỡ 4 sao mặc chưa bao giờ đánh giá 1star cho cửa hàng nào nhưng không thể chấp nhận kiểu làm ăn này được chẳng lẽ trả hàng cửa hàng,1
13681,cua hang ban hang khong co tam chi cot ban duoc hang hoi co truoc khi dat hang noi co khach moi dat ma gui co qua lon be 10 khong gui co 4 sao mac chua bao gio danh gia 1star cho cua hang nao nhung khong the chap nhan kieu lam an nay duoc chang le tra hang cua hang,1
13682,kẹo ngon lắm cửa hàng,0
13683,keo ngon lam cua hang,0
13684,vải đẹp đường may đẹp nhưng giặt xong co mất 4cm may mình đặt cỡ rộng hơn nên vẫn vừa,0
13685,vai dep duong may dep nhung giat xong co mat 4cm may minh dat co rong hon nen van vua,0
13686,đầu bút không cố định sản phẩm rất nhỏ và mỏng manh,1
13687,dau but khong co dinh san pham rat nho va mong manh,1
13688,không hề có bokmark mình rhasy có bokmark nên mới đặt ấy,1
13689,khong he co bokmark minh rhasy co bokmark nen moi dat ay,1
13690,chất lượng sản phẩm tuyệt vời mềm và đẹp lăm a,0
13691,chat luong san pham tuyet voi mem va dep lam a,0
13692,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn positive  positive  positive positive,0
13693,chat luong san pham tuyet voi dong goi san pham rat dep va chac chan positive  positive  positive positive,0
13694,cửa hàng phục vụ rất tốt chất lượng sách rất đáng tiền,0
13695,cua hang phuc vu rat tot chat luong sach rat dang tien,0
13696,áo xl mà nhỏ xíu thun không mát với co dãn yếu,1
13697,ao xl ma nho xiu thun khong mat voi co dan yeu,1
13698,đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt và toẹt vời,0
13699,dong goi san pham rat dep va chac chan cua hang phuc vu rat tot va toet voi,0
13700,sản phẩm đúng mô tả được tặng cả tất chống hôi chân nữa đóng gói sản phẩm rất đẹp và chắc chắn cửa hàng phục vụ rất tốt rất đáng tiền,0
13701,san pham dung mo ta duoc tang ca tat chong hoi chan nua dong goi san pham rat dep va chac chan cua hang phuc vu rat tot rat dang tien,0
13702,màu không được đặc mà lỏng lám màu tím của bộ xấunói chung không được đẹp cũng muốn chả nhưng h lỡ gỡ rồi xem bên trong mới biết nhìn hình tưởng lớn lắm té ra dùng để vẽ gối chắc không đủ,1
13703,mau khong duoc dac ma long lam mau tim cua bo xaunoi chung khong duoc dep cung muon cha nhung h lo go roi xem ben trong moi biet nhin hinh tuong lon lam te ra dung de ve goi chac khong du,1
13704,khô gà quá ướt,1
13705,kho ga qua uot,1
13706,không ok lam,1
13707,khong ok lam,1
13708,ăn không được thơm ngon như mấy cửa hàng khác kiểu như chín chưa tới ấy nên ăn không thơm béo mấy,0
13709,an khong duoc thom ngon nhu may cua hang khac kieu nhu chin chua toi ay nen an khong thom beo may,0
13710,nấu chè ăn rất ngon,0
13711,nau che an rat ngon,0
13712,mua lần 2 vẫn tốt chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh,0
13713,mua lan 2 van tot chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat dang tien thoi gian giao hang rat nhanh,0
13714,giao hk đúng màu của hàng cửa hàng phục vụ kém,1
13715,giao hk dung mau cua hang cua hang phuc vu kem,1
13716,hàng chuẩn chuẩn chính hãng đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,0
13717,hang chuan chuan chinh hang dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh,0
13718,cài sao z cửa hàng ơi,0
13719,cai sao z cua hang oi,0
13720,giao thiếu không hoàn lừa đảo chất lượng sản phẩm rất kém,1
13721,giao thieu khong hoan lua dao chat luong san pham rat kem,1
13722,pin của máy hơi kém,1
13723,pin cua may hoi kem,1
13724,hàng lỗi không dùng được,1
13725,hang loi khong dung duoc,1
13726,chán quá cửa hàng chọn sezi 2 con mình không mặc vừa chắc 2 năm nữa mới mặc mất,1
13727,chan qua cua hang chon sezi 2 con minh khong mac vua chac 2 nam nua moi mac mat,1
13728,hàng bị nứt cái quai cầm,1
13729,hang bi nut cai quai cam,1
13730,giày rất đẹp giao hàng nhanh chủ cửa hàng nhiệt tình cảm ơn cửa hàng nhiều,0
13731,giay rat dep giao hang nhanh chu cua hang nhiet tinh cam on cua hang nhieu,0
13732,đóng gói sản phẩm rất đẹp và chắc chắn nhưng chưa sử dụng sản phẩm không biết thế nào,0
13733,dong goi san pham rat dep va chac chan nhung chua su dung san pham khong biet the nao,0
13734,dong ho sai duoc,1
13735,dong ho sai duoc,1
13736,chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhan nhưng cửa hàng lại gửi lộn màu vàng thành xanh nhưng lỗi nhỏ không sao ạ có thể bỏ qua cửa hàng phục vụ tận tình ạ,0
